Richard's frisbee,AtLocation,trap
Jennifer's horse,AtLocation,bedroom
Charles's umbrella,AtLocation,michigan
Robert's mouse,AtLocation,ocean
Joseph's cat,AtLocation,dishwasher
Barbara's mouse,AtLocation,area_of_computer
Jennifer's knife,AtLocation,refigerator
Michael's cup,AtLocation,small_hole
Joseph's chair,AtLocation,loft
Barbara's kite,AtLocation,floor
Karen's cat,AtLocation,basement
John's scissors,AtLocation,seats
Susan's horse,AtLocation,backseat_of_car
James's microwave,AtLocation,untensil_drawer
Patricia's toothbrush,AtLocation,school_room
Mary's book,AtLocation,equestrian_competition
William's cat,AtLocation,family_room
Jennifer's fork,AtLocation,taxi
Sarah's handbag,AtLocation,spain
Linda's cell_phone,AtLocation,ground
Patricia's clock,AtLocation,grain_field
Jessica's bus,AtLocation,wall
David's bowl,AtLocation,sunbeam
Barbara's horse,AtLocation,bookshelves
John's teddy_bear,AtLocation,supermarket
James's pizza,AtLocation,school_room
Sarah's tv,AtLocation,conference
John's horse,AtLocation,resturant
James's book,AtLocation,orchard
Thomas's toilet,AtLocation,state_fair
Richard's banana,AtLocation,milking_stall
Robert's toilet,AtLocation,wal_mart
Robert's umbrella,AtLocation,airplane_hangar
Jennifer's cat,AtLocation,new_hampshire
Susan's bird,AtLocation,netherlands
Charles's toilet,AtLocation,floor
Susan's cow,AtLocation,backpack
Linda's car,AtLocation,doctor
Linda's clock,AtLocation,kentucky_derby
Jennifer's sink,AtLocation,arms
John's dog,AtLocation,drawer
Jessica's book,AtLocation,koppel
Jessica's sandwich,AtLocation,library_of_congress
Karen's car,AtLocation,cabinet
William's truck,AtLocation,drug_store
Thomas's cat,AtLocation,in_phoenix
John's bed,AtLocation,pile_of_books
Charles's bird,AtLocation,computer_commercial
John's book,AtLocation,cafeteria
Susan's fork,AtLocation,parade
Richard's stop_sign,AtLocation,refigerator
William's cow,AtLocation,fridge
Jessica's knife,AtLocation,hand
Mary's bicycle,AtLocation,road
Jennifer's cow,AtLocation,michigan
Sarah's bicycle,AtLocation,lobby
John's elephant,AtLocation,beam_of_sunlight
Charles's suitcase,AtLocation,computer_commercial
Linda's cup,AtLocation,grocery_store
Joseph's refrigerator,AtLocation,detroit
Robert's cat,AtLocation,serving_dish
Joseph's toilet,AtLocation,fridge
John's fork,AtLocation,butcher_shop
Linda's dog,AtLocation,branch_of_tree
Michael's mouse,AtLocation,esquestrian_event
Elizabeth's tv,AtLocation,bathroom_and_kitchen
Karen's cow,AtLocation,home
Karen's kite,AtLocation,living_room
Robert's cat,AtLocation,restaurant
Charles's cat,AtLocation,back
David's cup,AtLocation,lake
Michael's knife,AtLocation,front_door
James's mouse,AtLocation,cubboard
William's giraffe,AtLocation,bathroom_cabinet
James's wine_glass,AtLocation,front_door
David's cow,AtLocation,ground
Barbara's chair,AtLocation,scrap_heap
Patricia's bench,AtLocation,pile_of_books
Susan's airplane,AtLocation,box
Susan's book,AtLocation,rug
Thomas's bicycle,AtLocation,building
David's dog,AtLocation,horse_racetrack
Patricia's cake,AtLocation,lawn
William's mouse,AtLocation,child's_hand
Thomas's cat,AtLocation,hospital
Michael's sports_ball,AtLocation,friend's_house
James's bottle,AtLocation,opera
Mary's cat,AtLocation,living_room
Linda's cat,AtLocation,chemistry_lab
Thomas's horse,AtLocation,leash
Susan's cat,AtLocation,movie
John's book,AtLocation,relatives_house
Thomas's toilet,AtLocation,kentucky_derby
Sarah's boat,AtLocation,country_field
John's cow,AtLocation,counter
Barbara's book,AtLocation,barn_or_racing_track
Elizabeth's chair,AtLocation,cupboard
Susan's mouse,AtLocation,scrapyard
Patricia's boat,AtLocation,greengrocer
Robert's clock,AtLocation,drink
Barbara's boat,AtLocation,persons_heart
Sarah's tv,AtLocation,vet
David's horse,AtLocation,lobby
Patricia's bed,AtLocation,beach
David's horse,AtLocation,book_club
Thomas's cow,AtLocation,pantry
Michael's dog,AtLocation,grain
Sarah's cow,AtLocation,field
Michael's cat,AtLocation,family_room
Joseph's mouse,AtLocation,central_park
Susan's bed,AtLocation,drawer_in_kitchen
James's cat,AtLocation,fairy_tale
Robert's fork,AtLocation,michigan
James's scissors,AtLocation,outdoors
Joseph's chair,AtLocation,antique_store
Robert's frisbee,AtLocation,school_room
Barbara's knife,AtLocation,doctor
Patricia's cat,AtLocation,cargo_hold
Jennifer's cow,AtLocation,farm
William's kite,AtLocation,movie
David's fork,AtLocation,sporting_event
Robert's cow,AtLocation,sky
Jessica's bowl,AtLocation,hamburger
Linda's knife,AtLocation,napkin
Joseph's book,AtLocation,butcher's_when_dead
Mary's scissors,AtLocation,gymnasium
Joseph's book,AtLocation,artifact
Linda's horse,AtLocation,vet
Mary's refrigerator,AtLocation,spain
Thomas's cow,AtLocation,corner
John's fork,AtLocation,childs_sand_box
Sarah's laptop,AtLocation,persons_heart
Patricia's dog,AtLocation,fielf
Michael's mouse,AtLocation,cage
Susan's spoon,AtLocation,room
Robert's mouse,AtLocation,ranch
David's cat,AtLocation,stomach
Joseph's book,AtLocation,bathroom_cabinet
Susan's banana,AtLocation,book_club
Robert's tv,AtLocation,research_laboratory
Jennifer's mouse,AtLocation,backpack
John's toilet,AtLocation,counter
Elizabeth's boat,AtLocation,western_movie
Charles's traffic_light,AtLocation,museum_store
Charles's fork,AtLocation,waiting_room
Mary's zebra,AtLocation,butcher_shop
John's kite,AtLocation,sunbeam
Jessica's car,AtLocation,stabbing_victim
Elizabeth's sink,AtLocation,sport
James's umbrella,AtLocation,desktop
Patricia's bicycle,AtLocation,alley
Richard's toilet,AtLocation,fairgrounds
Charles's umbrella,AtLocation,piano
Sarah's dog,AtLocation,sky
Charles's cat,AtLocation,book_bag
Karen's refrigerator,AtLocation,doctor
Joseph's horse,AtLocation,hands_of_teacher
Elizabeth's knife,AtLocation,hole
Patricia's horse,AtLocation,animal_shops
Sarah's bed,AtLocation,end_of_line
Barbara's knife,AtLocation,classroom
Richard's apple,AtLocation,research_laboratory
Jessica's umbrella,AtLocation,knife_store
Joseph's refrigerator,AtLocation,closet
William's cat,AtLocation,church
James's knife,AtLocation,laboratory
Linda's sink,AtLocation,kentucky
James's sheep,AtLocation,river
Joseph's person,AtLocation,cowbarn
Jessica's bird,AtLocation,lake
Patricia's mouse,AtLocation,horsebox
James's sink,AtLocation,music_store
Mary's cow,AtLocation,bus_stop
James's car,AtLocation,piano
Jennifer's bottle,AtLocation,pile_of_books
Charles's boat,AtLocation,paddock
Michael's bicycle,AtLocation,america
Richard's car,AtLocation,finger
Susan's donut,AtLocation,luggage_store
Joseph's cow,AtLocation,train_station
Linda's chair,AtLocation,own_bedroom
Barbara's bus,AtLocation,kitchen
Robert's dog,AtLocation,artifact
William's book,AtLocation,cow_barn
Thomas's chair,AtLocation,cartoon
John's cat,AtLocation,department_store
Robert's umbrella,AtLocation,childs_sand_box
Joseph's cup,AtLocation,sheath
Susan's cup,AtLocation,picture_book_of_horses
Linda's sports_ball,AtLocation,movies
Patricia's bowl,AtLocation,cutlery_drawer
Elizabeth's refrigerator,AtLocation,backpack
John's bird,AtLocation,historical_photographs
Sarah's cow,AtLocation,water_fountain
Michael's fork,AtLocation,airplane
Susan's knife,AtLocation,barn_field
William's cat,AtLocation,fork_in_road
Jennifer's book,AtLocation,oven
John's cat,AtLocation,cutlery_drawer
Sarah's clock,AtLocation,stomach
Sarah's cow,AtLocation,triatholon
Robert's cup,AtLocation,outside_in_pasture
Linda's horse,AtLocation,feed_lot
William's bicycle,AtLocation,streets_of_india
Joseph's person,AtLocation,birthday_party
Charles's cow,AtLocation,america
Thomas's sheep,AtLocation,diaper_bag
Mary's couch,AtLocation,sunbeam
Jennifer's horse,AtLocation,theater
Mary's cat,AtLocation,onstage_at_concert
Mary's bird,AtLocation,corn_field
Elizabeth's cup,AtLocation,fiueld
Thomas's mouse,AtLocation,pocket
Joseph's horse,AtLocation,belly
John's giraffe,AtLocation,trailer
Richard's tv,AtLocation,dogs_mouth
William's giraffe,AtLocation,horses_mouth
Sarah's cow,AtLocation,suitcase
Michael's elephant,AtLocation,middle_of_eating_grass
William's stop_sign,AtLocation,kitchen_or_bathroom
Michael's stop_sign,AtLocation,beach
David's mouse,AtLocation,cavalry
Elizabeth's book,AtLocation,child's_hand
Elizabeth's spoon,AtLocation,idaho
Mary's cat,AtLocation,leash
Linda's chair,AtLocation,waiting_room
Michael's cat,AtLocation,porch
Jessica's bottle,AtLocation,animal_shops
Patricia's dog,AtLocation,arizona
Richard's mouse,AtLocation,country_field
Elizabeth's cat,AtLocation,use
Charles's airplane,AtLocation,kitchen_drawer
Elizabeth's mouse,AtLocation,doctor
Thomas's bird,AtLocation,engraving
Michael's dog,AtLocation,hospital_drug_storeroom
John's book,AtLocation,fridge
David's toilet,AtLocation,cake_tin
Charles's car,AtLocation,america
Karen's tv,AtLocation,family
Robert's dog,AtLocation,persons_heart
Richard's dog,AtLocation,farmer's_market
Mary's mouse,AtLocation,farmer's_pasture
William's book,AtLocation,nature
John's mouse,AtLocation,corner_of_two_streets
Joseph's toilet,AtLocation,idaho
Patricia's knife,AtLocation,demonstration
Jennifer's cake,AtLocation,sofa
Susan's person,AtLocation,baggage_compartment
Robert's cat,AtLocation,cow_pasture
Charles's umbrella,AtLocation,table_setting
Thomas's sink,AtLocation,fork_in_road
David's person,AtLocation,toffee_apple
James's mouse,AtLocation,space_shuttle
Jennifer's refrigerator,AtLocation,apple_orchard
Elizabeth's chair,AtLocation,water_fountain
Jessica's book,AtLocation,laundry_basket
Jessica's elephant,AtLocation,western_movie
Joseph's mouse,AtLocation,dentist
Michael's clock,AtLocation,computer_store
Elizabeth's fork,AtLocation,cafe
Michael's chair,AtLocation,fair
William's airplane,AtLocation,town
Michael's keyboard,AtLocation,fridge
James's toilet,AtLocation,outside
Robert's person,AtLocation,bus_depot
Joseph's elephant,AtLocation,bay
William's knife,AtLocation,red_barn
Richard's airplane,AtLocation,floor
Jennifer's book,AtLocation,kennel
Patricia's book,AtLocation,womens_department
John's horse,AtLocation,parking_lot
Sarah's bus,AtLocation,mousehouse
Sarah's mouse,AtLocation,swamp
Thomas's car,AtLocation,nature
John's book,AtLocation,pet_shop
James's mouse,AtLocation,conference
John's mouse,AtLocation,couch
Richard's toilet,AtLocation,livingroom
Elizabeth's chair,AtLocation,cafeteria
William's apple,AtLocation,great_outdoors
John's person,AtLocation,doghouse
Mary's sheep,AtLocation,trash
Michael's book,AtLocation,monkey's_hand
Robert's bowl,AtLocation,dugout
Elizabeth's cat,AtLocation,hands_of_student
Robert's fork,AtLocation,lab
David's mouse,AtLocation,branch_of_tree
Sarah's fork,AtLocation,circus
Linda's sandwich,AtLocation,orchard
Jennifer's giraffe,AtLocation,bus_depot
Barbara's mouse,AtLocation,lower_brances_of_tree
James's dog,AtLocation,lab
Jennifer's cake,AtLocation,persons_heart
Linda's chair,AtLocation,silverware_drawer
David's book,AtLocation,chinese_resturant
Patricia's car,AtLocation,bus_depot
Richard's cat,AtLocation,dog_owner's_home
David's couch,AtLocation,pet_store
Thomas's toilet,AtLocation,plate
Thomas's book,AtLocation,toy_chest
Elizabeth's toilet,AtLocation,kentucky_derby
William's truck,AtLocation,trash
Robert's dog,AtLocation,building
Karen's spoon,AtLocation,greengrocer
Karen's dog,AtLocation,trash
Karen's horse,AtLocation,school_room
Joseph's frisbee,AtLocation,butcher's_when_dead
Charles's car,AtLocation,outdoors
Barbara's fork,AtLocation,war
Linda's donut,AtLocation,library_of_congress
Jessica's car,AtLocation,universe
Barbara's cat,AtLocation,cake_tin
Robert's horse,AtLocation,downstairs_closet
John's chair,AtLocation,barn_field
Thomas's bird,AtLocation,laundry_room
Jennifer's car,AtLocation,kitchen_or_bathroom
William's elephant,AtLocation,western_movie
Linda's book,AtLocation,quandry
Richard's dog,AtLocation,bookshelf
Susan's book,AtLocation,downstairs_closet
Joseph's chair,AtLocation,stable_or_pasture
Jessica's bird,AtLocation,taxi
James's mouse,AtLocation,butcher's_when_dead
Jennifer's mouse,AtLocation,ranch
Patricia's potted_plant,AtLocation,apple_orchard
Barbara's cup,AtLocation,drawer
Jessica's cat,AtLocation,taxi
Barbara's kite,AtLocation,grain
Patricia's bicycle,AtLocation,zoo
Sarah's handbag,AtLocation,glass_of_iced_tea
Susan's boat,AtLocation,dmoz
Mary's mouse,AtLocation,hamburger
Jennifer's person,AtLocation,restaurant
Thomas's boat,AtLocation,wardrobe
David's cow,AtLocation,sporting_event
James's mouse,AtLocation,nursery
Mary's bird,AtLocation,war
Karen's bench,AtLocation,research_laboratory
Joseph's giraffe,AtLocation,deadhead's_van
James's sink,AtLocation,cafe
Thomas's person,AtLocation,sea
Robert's book,AtLocation,cellar
Barbara's bird,AtLocation,catalog
Susan's horse,AtLocation,apartment
Patricia's bird,AtLocation,rug
Sarah's dog,AtLocation,mousehouse
Joseph's cow,AtLocation,cupboard
David's cat,AtLocation,most_rooms
Michael's horse,AtLocation,liquor_store
Joseph's bird,AtLocation,mousehouse
Joseph's keyboard,AtLocation,corn_field
Thomas's car,AtLocation,middle_of_eating_grass
Jessica's sports_ball,AtLocation,corn_field
Robert's mouse,AtLocation,pet_shop
Joseph's kite,AtLocation,apartment
Sarah's bed,AtLocation,fast_food_restaurant
Jennifer's cat,AtLocation,basement
Patricia's cat,AtLocation,pet_store
David's bicycle,AtLocation,seats
David's car,AtLocation,homewares_department
Joseph's mouse,AtLocation,briefcase
Sarah's cat,AtLocation,in_phoenix
Mary's chair,AtLocation,stall_in_barn
Patricia's cake,AtLocation,monkey's_hand
Sarah's dog,AtLocation,hobby_shop
James's toothbrush,AtLocation,porch
Patricia's giraffe,AtLocation,onstage_at_concert
Sarah's dog,AtLocation,fielf
Sarah's dog,AtLocation,catalog
William's cow,AtLocation,stomach
Sarah's mouse,AtLocation,fork_in_road
Richard's broccoli,AtLocation,hotel
Barbara's sink,AtLocation,hole_in_wall
Jessica's mouse,AtLocation,bus_depot
Charles's kite,AtLocation,car_dealership
David's car,AtLocation,chair
Barbara's cat,AtLocation,computer_store
Robert's tv,AtLocation,apple_pie
John's sports_ball,AtLocation,gateway_country
Robert's cow,AtLocation,sand_box
Joseph's boat,AtLocation,alley
Karen's frisbee,AtLocation,vet
Joseph's mouse,AtLocation,cutlery_drawer
James's spoon,AtLocation,wet_city
Susan's couch,AtLocation,grain
Barbara's mouse,AtLocation,computer_commercial
James's book,AtLocation,rest_area
Mary's hot_dog,AtLocation,pantry
Karen's cat,AtLocation,room
Richard's spoon,AtLocation,church
William's sandwich,AtLocation,barn
Mary's car,AtLocation,cat's_mouth
David's mouse,AtLocation,waiting_room
Mary's cat,AtLocation,gym_locker
Robert's horse,AtLocation,suitcase
James's horse,AtLocation,hospital_drug_storeroom
William's chair,AtLocation,pet_store
Sarah's horse,AtLocation,driveway
William's mouse,AtLocation,suitcase
Michael's horse,AtLocation,heat
Susan's cow,AtLocation,throat
Patricia's boat,AtLocation,country_field
John's book,AtLocation,great_outdoors
Patricia's mouse,AtLocation,scrapyard
Jennifer's hot_dog,AtLocation,arms
Sarah's sandwich,AtLocation,motel
Michael's bicycle,AtLocation,relatives_house
Mary's mouse,AtLocation,sports_arena
Charles's microwave,AtLocation,fiueld
Mary's potted_plant,AtLocation,quandry
William's oven,AtLocation,dogpound
David's bird,AtLocation,fridge
Linda's mouse,AtLocation,washing_up_bowl
Barbara's bottle,AtLocation,rest_area
Mary's bowl,AtLocation,living_room
David's dog,AtLocation,michigan
Jessica's toothbrush,AtLocation,knife_holder
Karen's person,AtLocation,kentucky_derby
Patricia's horse,AtLocation,ocean
Joseph's bottle,AtLocation,table
Sarah's mouse,AtLocation,plane
David's cow,AtLocation,serving_dish
Jennifer's chair,AtLocation,area_of_computer
Charles's elephant,AtLocation,kennel
Charles's chair,AtLocation,birthday_party
William's tv,AtLocation,hangar
David's tv,AtLocation,harbor
James's airplane,AtLocation,sports_bar
Sarah's bird,AtLocation,table_setting
Jennifer's handbag,AtLocation,arms
Sarah's cat,AtLocation,table_setting
Robert's cow,AtLocation,country
David's cow,AtLocation,john_wayne_movie
Karen's mouse,AtLocation,knife_store
Mary's mouse,AtLocation,friend's_house
Karen's couch,AtLocation,relatives_house
Joseph's book,AtLocation,arizona
Sarah's toothbrush,AtLocation,laundry_room
Michael's cake,AtLocation,fork_in_road
Barbara's clock,AtLocation,jacket_closet
William's dog,AtLocation,sand_box
Mary's cat,AtLocation,nest
John's sports_ball,AtLocation,zoo
Joseph's horse,AtLocation,back
Patricia's cat,AtLocation,central_park
Mary's dog,AtLocation,diaper_bag
David's boat,AtLocation,gymnasium
John's keyboard,AtLocation,frisbee_golf_course
Mary's cat,AtLocation,theater
Elizabeth's boat,AtLocation,dmoz
James's laptop,AtLocation,scrap_heap
Thomas's bear,AtLocation,sports_bar
Richard's car,AtLocation,desk
Joseph's sheep,AtLocation,hiding
John's book,AtLocation,car_show
Patricia's horse,AtLocation,grass
Thomas's book,AtLocation,dinner
Michael's cow,AtLocation,mousehouse
James's elephant,AtLocation,university
Robert's sink,AtLocation,backpack
Jennifer's dog,AtLocation,jacket_closet
Elizabeth's mouse,AtLocation,trailer
Linda's horse,AtLocation,bus_stop
David's fork,AtLocation,highway
Linda's car,AtLocation,sports_shop
Barbara's book,AtLocation,office_building
Jennifer's knife,AtLocation,hangar
Patricia's bed,AtLocation,beam_of_sunlight
Jessica's refrigerator,AtLocation,race_track
Jennifer's car,AtLocation,idaho
Michael's cat,AtLocation,book_club
Barbara's boat,AtLocation,cat_litter_tray
Sarah's tv,AtLocation,sea
Joseph's sports_ball,AtLocation,lunchbox
David's airplane,AtLocation,washing_up_bowl
Elizabeth's dog,AtLocation,tom_and_jerry_cartoon
John's vase,AtLocation,picture_book_of_horses
Robert's bird,AtLocation,laboratory
Charles's car,AtLocation,building
James's cat,AtLocation,fridge
Mary's book,AtLocation,grain
Thomas's keyboard,AtLocation,drink
Michael's bed,AtLocation,hands_of_teacher
John's person,AtLocation,antique_store
Mary's refrigerator,AtLocation,cat_box
David's chair,AtLocation,hanger
Jennifer's cat,AtLocation,medicine_cabinet
David's pizza,AtLocation,town
John's couch,AtLocation,porch
Jessica's bicycle,AtLocation,tourist_store
John's bicycle,AtLocation,chinese_resturant
Mary's toilet,AtLocation,terrarium
Karen's dog,AtLocation,hanger
Karen's tv,AtLocation,beam_of_sunlight
Barbara's cat,AtLocation,countryside
James's mouse,AtLocation,drink
Linda's book,AtLocation,phine_directory
David's spoon,AtLocation,onstage_at_concert
Karen's car,AtLocation,trap
Linda's sink,AtLocation,porch
David's book,AtLocation,shop
Robert's cow,AtLocation,car_dealership
Michael's cow,AtLocation,produce_section_of_supermarket
Mary's sports_ball,AtLocation,refrigerator
Richard's book,AtLocation,borden_commercial
Richard's person,AtLocation,beam_of_sunlight
Linda's fork,AtLocation,book_store
Jessica's dog,AtLocation,plate
Jessica's bus,AtLocation,hands_of_teacher
Thomas's bench,AtLocation,new_hampshire
Charles's elephant,AtLocation,fence
Charles's toilet,AtLocation,bathroom_cabinet
Joseph's refrigerator,AtLocation,kentucky_derby
Michael's spoon,AtLocation,plumbing_shop
Robert's cat,AtLocation,food
Jennifer's elephant,AtLocation,ranch
Sarah's bird,AtLocation,shed
Jessica's fork,AtLocation,iowa
Barbara's book,AtLocation,mousehouse
William's cat,AtLocation,wet_city
Robert's car,AtLocation,canada
Patricia's clock,AtLocation,fishing_boat
James's cat,AtLocation,land
Linda's bird,AtLocation,fiueld
John's mouse,AtLocation,artifact
Charles's car,AtLocation,school
Karen's fork,AtLocation,cartoon
Barbara's book,AtLocation,triatholon
Richard's toilet,AtLocation,equestrian_competition
Michael's horse,AtLocation,library_of_congress
James's cow,AtLocation,street_corner
Richard's book,AtLocation,cabinet
David's horse,AtLocation,car_dealership
Charles's refrigerator,AtLocation,sunbeam
John's knife,AtLocation,butcher's_when_dead
Barbara's dog,AtLocation,cat_box
Michael's frisbee,AtLocation,school
Charles's cat,AtLocation,porch
Jennifer's knife,AtLocation,back_yard
Barbara's horse,AtLocation,grain_silo
Barbara's cat,AtLocation,dog_house
Thomas's person,AtLocation,dog_owner's_home
John's mouse,AtLocation,red_barn
Jessica's apple,AtLocation,school
Jennifer's tv,AtLocation,zoo
David's mouse,AtLocation,hand
Patricia's mouse,AtLocation,nature
Jennifer's chair,AtLocation,cat_litter_tray
Patricia's horse,AtLocation,bookshelf
David's umbrella,AtLocation,toy_chest
Elizabeth's fork,AtLocation,branch_of_tree
Robert's chair,AtLocation,womens_department
Thomas's dog,AtLocation,chinese_resturant
Elizabeth's person,AtLocation,abandoned_houses
Elizabeth's toilet,AtLocation,music_store
Thomas's traffic_light,AtLocation,sand_box
Joseph's toilet,AtLocation,county_fair
Thomas's clock,AtLocation,heat
Sarah's bus,AtLocation,houseplant
Robert's bird,AtLocation,store
William's cake,AtLocation,housewares_store
Michael's teddy_bear,AtLocation,lab_maze
John's cake,AtLocation,small_hole
Patricia's boat,AtLocation,africa
Jessica's boat,AtLocation,motel
Linda's apple,AtLocation,terrarium
Sarah's mouse,AtLocation,hotel_room
Joseph's cup,AtLocation,cornfield
Jessica's mouse,AtLocation,comfortable_chair
Robert's horse,AtLocation,meat_grinder
Jennifer's couch,AtLocation,outside_in_pasture
Susan's toothbrush,AtLocation,home
Linda's bed,AtLocation,hanger
Jessica's toilet,AtLocation,gateway_country
Barbara's handbag,AtLocation,hamburger
Sarah's mouse,AtLocation,basement
Joseph's bicycle,AtLocation,milking_barn
Barbara's sink,AtLocation,milking_barn
Charles's bed,AtLocation,air
John's mouse,AtLocation,country
Jennifer's knife,AtLocation,terrarium
Robert's book,AtLocation,lake
Susan's stop_sign,AtLocation,den
Sarah's mouse,AtLocation,museum_store
Susan's dog,AtLocation,laundry_room
Sarah's elephant,AtLocation,sport
Karen's cow,AtLocation,sports_arena
William's vase,AtLocation,city
Michael's car,AtLocation,back
Elizabeth's cat,AtLocation,catalog
David's mouse,AtLocation,butcher_shop
David's mouse,AtLocation,backseat_of_car
Richard's bicycle,AtLocation,orchard
Richard's clock,AtLocation,family_room
William's vase,AtLocation,appliance_store
Robert's mouse,AtLocation,butcher's_when_dead
Linda's cup,AtLocation,store
John's chair,AtLocation,apple_pie
Linda's chair,AtLocation,packinglot
Richard's dog,AtLocation,loft
William's apple,AtLocation,stable_or_pasture
Karen's chair,AtLocation,milking_stall
Thomas's cat,AtLocation,discount_store
Mary's book,AtLocation,end_of_line
John's car,AtLocation,untensil_drawer
John's bird,AtLocation,bay
Jennifer's boat,AtLocation,back
Jessica's broccoli,AtLocation,birthday_party
Jennifer's car,AtLocation,grain_field
Jessica's couch,AtLocation,cat_box
Mary's car,AtLocation,car
Thomas's horse,AtLocation,department_store
Susan's cake,AtLocation,motel_room
Elizabeth's bottle,AtLocation,oven
James's cat,AtLocation,phine_directory
Karen's dog,AtLocation,pizza_place
Sarah's tv,AtLocation,michigan
Susan's mouse,AtLocation,livingroom
Linda's horse,AtLocation,sewer
Michael's book,AtLocation,leash
Linda's cat,AtLocation,cat's_mouth
William's sandwich,AtLocation,harbor
William's bowl,AtLocation,riding_stable
Sarah's cow,AtLocation,loosebox
Sarah's dog,AtLocation,feed_lot
Sarah's bicycle,AtLocation,wall
Michael's bear,AtLocation,appliance_store
Michael's cow,AtLocation,bed
Sarah's handbag,AtLocation,school
Michael's tv,AtLocation,dishwasher
Charles's dining_table,AtLocation,drink
Jessica's wine_glass,AtLocation,field_on_farm
Patricia's cup,AtLocation,town
Linda's bench,AtLocation,fiueld
Thomas's bowl,AtLocation,sport
Jennifer's cat,AtLocation,barn_field
Barbara's car,AtLocation,room_of_educated_person
Sarah's horse,AtLocation,great_outdoors
Karen's bird,AtLocation,stadium
Barbara's book,AtLocation,land
Robert's dog,AtLocation,barn
David's cat,AtLocation,diaper_bag
Thomas's elephant,AtLocation,hole
Jennifer's chair,AtLocation,briefcase
William's dog,AtLocation,bookshop
Karen's cat,AtLocation,piano
Karen's kite,AtLocation,street
Jennifer's book,AtLocation,deadhead's_van
Robert's kite,AtLocation,dugout
Jennifer's fire_hydrant,AtLocation,kitchen
Mary's bed,AtLocation,grain
Joseph's cup,AtLocation,kentucky_derby
Robert's car,AtLocation,classroom
Barbara's toilet,AtLocation,picture_book_of_horses
Thomas's motorcycle,AtLocation,classroom
Patricia's book,AtLocation,mousehouse
James's umbrella,AtLocation,backyard
Mary's car,AtLocation,birthday_party
Charles's bowl,AtLocation,living_room
Charles's cat,AtLocation,red_barn
Thomas's toothbrush,AtLocation,nest
Barbara's dog,AtLocation,kitchen_cabinet
Michael's airplane,AtLocation,bay
Joseph's fire_hydrant,AtLocation,horsebox
William's chair,AtLocation,racetrack
Charles's frisbee,AtLocation,pet_store
Elizabeth's bus,AtLocation,monkey's_hand
Mary's mouse,AtLocation,wardrobe
Thomas's mouse,AtLocation,plate
Linda's book,AtLocation,desktop
Karen's cat,AtLocation,great_outdoors
John's vase,AtLocation,motel
Richard's cow,AtLocation,state_fair
Elizabeth's bench,AtLocation,downstairs_closet
Richard's bicycle,AtLocation,cowbarn
Linda's keyboard,AtLocation,kitchen
Barbara's bottle,AtLocation,lobby
Susan's cat,AtLocation,napkin
Patricia's tv,AtLocation,farmer's_pasture
Robert's boat,AtLocation,waiting_room
Susan's knife,AtLocation,box
David's truck,AtLocation,mouth
John's bird,AtLocation,library
Charles's car,AtLocation,houseplant
Susan's cow,AtLocation,kennel
Jennifer's teddy_bear,AtLocation,red_barn
William's cup,AtLocation,netherlands
Susan's refrigerator,AtLocation,houseplant
Sarah's toilet,AtLocation,hotel_room
James's dog,AtLocation,small_hole
David's mouse,AtLocation,cat_litter_tray
Richard's cat,AtLocation,theater
Richard's fire_hydrant,AtLocation,motel_room
Robert's person,AtLocation,corner
Joseph's fork,AtLocation,plumbing_shop
Robert's tv,AtLocation,detroit
Elizabeth's bus,AtLocation,charlie_chaplin_film
Robert's spoon,AtLocation,a
Patricia's mouse,AtLocation,bookshelf
Richard's cat,AtLocation,antique_store
Thomas's dog,AtLocation,historical_photographs
Patricia's elephant,AtLocation,nature
Elizabeth's cat,AtLocation,shop
Susan's bowl,AtLocation,bookshelf
Jennifer's mouse,AtLocation,repair_shop
Michael's chair,AtLocation,state_fair
James's car,AtLocation,silverware_drawer
Joseph's handbag,AtLocation,movie
Patricia's bird,AtLocation,grain_bin
Barbara's tv,AtLocation,grain
Karen's knife,AtLocation,attic
Elizabeth's handbag,AtLocation,engraving
David's bottle,AtLocation,farm
Barbara's apple,AtLocation,lawn
Sarah's chair,AtLocation,slaughter_house
Jessica's bus,AtLocation,nursery
Patricia's boat,AtLocation,closet
Patricia's cat,AtLocation,airplane_hangar
David's cat,AtLocation,ocala_florida
Thomas's bottle,AtLocation,chinese_resturant
John's horse,AtLocation,petshop
Charles's sink,AtLocation,dentist_office
James's chair,AtLocation,cow_barn
Jennifer's car,AtLocation,sheath
Robert's clock,AtLocation,barn_field
David's mouse,AtLocation,dog_house
Sarah's clock,AtLocation,dishwasher
Richard's elephant,AtLocation,indiana
Joseph's oven,AtLocation,land
Joseph's bus,AtLocation,drink
Richard's cat,AtLocation,satchel
Thomas's car,AtLocation,air
Linda's car,AtLocation,book_store
Susan's toothbrush,AtLocation,pet_shop
James's boat,AtLocation,engraving
James's book,AtLocation,fair
Barbara's bus,AtLocation,friend's_house
William's elephant,AtLocation,racetrack
David's sink,AtLocation,livestock_market
Karen's bench,AtLocation,movie
James's couch,AtLocation,womens_department
Joseph's cow,AtLocation,appartments
Thomas's frisbee,AtLocation,stabbing_victim
Karen's tv,AtLocation,cat
Charles's keyboard,AtLocation,charlie_chaplin_film
Thomas's book,AtLocation,end_of_line
Linda's mouse,AtLocation,stabbing_victim
Jennifer's mouse,AtLocation,ex_husbands_back
Patricia's apple,AtLocation,use
